,0,0.04387293,0.8808448
,0,0.0320577,0.8836465
,0,0.0320577,0.8836465
,0,0.01294232,0.9137679
,0,0.003006204,0.8973413
,0,-0.003036504,0.9154506
,0,-0.00431894,0.895009
,0,0.005190018,0.8613783
,0,0.921598,0.1085238
,0,0.9325893,0.1682144
,0,0.9468992,0.1815932
,0,0.949504,0.1556391
,0,0.9675066,0.150474
,0,0.9798535,0.1404626
,0,0.9832094,0.1044664
,0,0.9839299,0.08510894
,0,0.9836079,0.07898977
,0,0.9830567,0.09122404
,0,0.9834161,0.08156633
,0,0.9836917,0.07587504
,0,0.9867998,0.06930643
,0,0.9871343,0.06642207
,0,0.9880303,0.06472147
,0,0.9885079,0.06458186
,0,0.9894106,0.06399892
,0,0.9898127,0.06409167
,0,0.9904761,0.07027359
,0,0.990912,0.0689253
,0,0.9898543,0.06886437
,0,0.9758307,0.06528866
,0,0.9643849,-0.03570665
,0,0.9652545,0.007064841
,0,0.9612157,-0.004067134
,0,0.9293908,-0.009827015
,0,0.9052834,-0.00578071
,0,0.8886534,0.004140346
,0,0.8685185,0.008370185
